index,mace_mp_descriptor,mace_mp_Al_descriptor,mace_mp_Ga_descriptor,mace_mp_N_descriptor,frac_Al,frac_Ga,frac_N,vol,a,b,c,c_over_a,b_over_a,atomdesc_mean,atomdesc_std,atomdesc_q10,atomdesc_q50,atomdesc_q90,Al_mean,Al_std,Al_q10,Al_q50,Al_q90,Ga_mean,Ga_std,Ga_q10,Ga_q50,Ga_q90,N_mean,N_std,N_q10,N_q50,N_q90,selected
15,0.019139238418536094,0.006244260558736111,-0.0043318928185628654,0.0330134897391971,0.4537037037037037,0.046296296296296294,0.5,1137.075726011858,9.357611,9.357611384465429,14.994389,1.6023736186511706,1.0000000410858527,0.019139238333333333,0.014082859135605077,0.006137808,0.01720554,0.03413675,0.006244260408163264,0.0001260625353068733,0.006117976,0.00625622,0.006407842,-0.004331894,8.401721361721054e-05,-0.004434668,-0.00428356,-0.004265246,0.03301348981481481,0.001500362948789998,0.031152175,0.033944205000000005,0.034243751,False
16,0.019127846612071207,0.006246989932918063,-0.004479516875967104,0.03300189836612113,0.4537037037037037,0.046296296296296294,0.5,1137.075726011858,9.357611,9.357611384465429,14.994389,1.6023736186511706,1.0000000410858527,0.019127846666666667,0.014094355122282243,0.006059545,0.017301695,0.034150694999999995,0.006246989795918367,0.00014039003353616273,0.006049448,0.00628075,0.00642863,-0.004479518,1.843280271689572e-05,-0.004502252,-0.00446649,-0.004463306,0.03300189870370369,0.0016242099115581935,0.03106966,0.033989649999999996,0.034230711,False
17,0.019139758901905144,0.006233981411910606,-0.004205854185284056,0.033012187836084374,0.4537037037037037,0.046296296296296294,0.5,1137.075726011858,9.357611,9.357611384465429,14.994389,1.6023736186511706,1.0000000410858527,0.019139759259259263,0.014087853625098512,0.006080682,0.017180345,0.03426573,0.006233981632653061,0.00012769813476251035,0.0060741020000000005,0.00623798,0.006420258,-0.004205856,0.0002149898332107823,-0.00444921,-0.00419787,-0.003993672,0.033012188518518525,0.0016941974777122928,0.030960189,0.033983795,0.034325795,False
18,0.01912258919614658,0.006240798346628977,-0.004507707655691314,0.032999612082916054,0.4537037037037037,0.046296296296296294,0.5,1137.075726011858,9.357611,9.357611384465429,14.994389,1.6023736186511706,1.0000000410858527,0.01912258916666667,0.014118996735015422,0.006115933,0.01538877,0.034231634,0.006240797959183674,0.00012529216865569582,0.006088566,0.00622848,0.006377606,-0.004507708,4.6932149918792296e-05,-0.004561786,-0.00448974,-0.00446843,0.032999612407407404,0.0019563666257375583,0.030968954,0.034061629999999996,0.034301108,False
19,0.01912968607323584,0.0062356729174852825,-0.0043744116361795465,0.033006114465436845,0.4537037037037037,0.046296296296296294,0.5,1137.075726011858,9.357611,9.357611384465429,14.994389,1.6023736186511706,1.0000000410858527,0.019129686203703703,0.014104338066581297,0.006070494,0.0171326,0.034260334,0.006235673265306122,0.00012849209570524374,0.006062982,0.00622486,0.006385717999999999,-0.004374411999999999,0.00015636321797660722,-0.004532476,-0.00444025,-0.004184366,0.03300611444444444,0.0018106815073967025,0.030909249,0.033964035000000004,0.034343308,False
20,0.017165599282545397,0.006454220285742998,-0.003910876079493897,0.030564225485149952,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01716559898148148,0.013893640327786396,-0.003793,0.015346065,0.033558667,0.006454220500000001,0.00010934160852461425,0.006331184,0.006459329999999999,0.00661224,-0.003910877142857142,0.0001236607085899947,-0.00409694,-0.003914665,-0.0037556020000000002,0.030564225,0.002524880271472183,0.027487783,0.030688415,0.033831545000000005,False
21,0.017158871640036388,0.006453842022816962,-0.003925138894567198,0.030554748161762818,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01715887111111111,0.013923333859349825,-0.003633872,0.01509292,0.033673522,0.006453841499999999,0.00015939208114818638,0.006267075,0.006454525,0.006652466,-0.00392514,0.00032149550956650784,-0.0043281349999999994,-0.003959965,-0.003543685,0.030554747777777776,0.002843627654768065,0.027497644,0.030897439999999998,0.033773219,False
22,0.017136677524635272,0.0064461949594622715,-0.003991542418147121,0.030533240150669966,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017136677222222223,0.014011013754859719,-0.00376,0.013335875,0.033831800999999995,0.0064461944999999994,0.00018303430069183758,0.0062556289999999995,0.006470675,0.006673743,-0.003991542857142857,0.00026088808392621903,-0.004345682,-0.004025394999999999,-0.003718127,0.030533239999999996,0.003565989191729222,0.027298680999999998,0.030777699999999998,0.034022072,False
23,0.01717339833479262,0.0064612765835993765,-0.003878028263968805,0.03056608060202206,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01717339777777778,0.013886205871251056,-0.003641413,0.015185395,0.033603857,0.00646127625,0.0001255115096054442,0.006330742,0.00646063,0.0066199480000000005,-0.0038780292857142863,0.00023950254226101612,-0.004130631,-0.00392264,-0.003579695,0.03056608,0.0025237436305754926,0.027572551,0.030823715,0.033685595,False
24,0.01714404963097135,0.006468907724108479,-0.00401630552867139,0.03053758015892529,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017144049814814814,0.013939560609965105,-0.003844527,0.01337877,0.033492344,0.006468908000000001,0.00018178591037536438,0.006274709,0.0064506749999999995,0.006702889,-0.004016305,0.0002597527585650301,-0.004145952,-0.00397809,-0.003758571,0.030537580185185178,0.0029485878884001975,0.02732315,0.030793585,0.033744744,False
25,0.017188990073136377,0.006452056288655807,-0.003760604638582936,0.030573650764678842,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01718899009259259,0.013862720871778443,-0.0034665580000000002,0.015404405000000001,0.033469096,0.00645205625,0.0001314459308553806,0.006330713,0.00646365,0.006612612,-0.003760605,0.000249795224584058,-0.00399503,-0.0038247050000000003,-0.0034056,0.030573650925925924,0.0024480425562366025,0.027485246,0.03079201,0.033716658,False
26,0.01716787224053931,0.006480831392536112,-0.0039409011849206935,0.03055684375677205,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017167872129629627,0.013892260429020665,-0.003759345,0.015467225000000001,0.033484777,0.006480831500000001,0.0001289798707463688,0.006270684,0.006504615,0.0066358020000000005,-0.003940901428571428,0.0002475321678909962,-0.004225446999999999,-0.00398653,-0.003627807,0.03055684351851852,0.002564002889099717,0.027606109,0.03079249,0.033635733,False
27,0.017174573076413527,0.00645661298506799,-0.003824405995983756,0.030557982533216923,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017174573425925925,0.013894417309714796,-0.003600024,0.015195460000000001,0.033625186,0.0064566132500000015,0.000161761984477001,0.006287053,0.00643072,0.006680195,-0.0038244057142857147,0.0002693539039393098,-0.004268434000000001,-0.003781995,-0.003558463,0.030557982962962957,0.002746134624267778,0.02745189,0.030908255,0.033818073,False
28,0.01716664673268564,0.006464171255098908,-0.0039252843189747895,0.0305626847665137,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017166646759259257,0.013875826058133596,-0.003775455,0.015402885000000002,0.033267468,0.0064641709999999995,0.00013855850330816934,0.006294012,0.0064708000000000005,0.006626715,-0.003925283571428571,0.00022414096303146702,-0.0042422779999999995,-0.003917955,-0.003659446,0.030562684814814813,0.00232654574417919,0.027437765,0.030850415,0.033601363999999995,False
29,0.01715795613208373,0.006473151394851296,-0.003942197207991324,0.030543036433016108,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017157956203703705,0.013891730820927295,-0.00382758,0.015506345,0.033589367,0.006473152,0.00013708930680764273,0.006311465,0.00647873,0.0066595050000000005,-0.003942197857142857,0.00018077117635992477,-0.004144796,-0.00395096,-0.0036585859999999997,0.030543036296296296,0.00260469015220713,0.027177223,0.03082755,0.033781896,False
30,0.01714966602642516,0.006511275218990073,-0.004087555053531579,0.030535901719328823,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017149665833333334,0.013895045877388587,-0.0039447449999999995,0.015255235,0.033331763,0.006511275249999999,0.00014500399466889696,0.006338047,0.00651749,0.00670777,-0.004087557142857143,0.00013222166282575695,-0.004216496,-0.00414637,-0.003885777,0.03053590185185185,0.0024836594491403157,0.027606699,0.03081522,0.033544775,True
31,0.017159324162250484,0.006471230377909004,-0.0039667505981157095,0.030553561162598372,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01715932398148148,0.013886869356166594,-0.003834376,0.015340985000000001,0.033511534,0.00647123,0.0001227663489723467,0.00632743,0.00646516,0.00662044,-0.003966750714285715,0.00015212969595824127,-0.004153602,-0.003938505,-0.003783363,0.030553561111111103,0.0024368998596240674,0.027453916,0.030773365,0.033704749,False
32,0.017146282364947876,0.0064739602202830565,-0.004015995500086068,0.030538222659338025,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017146282592592592,0.01391878347255696,-0.003869363,0.01543662,0.033635023,0.0064739605000000006,0.00015365898380748848,0.006267191,0.006488345,0.006640437,-0.004015995,0.0002574218260462776,-0.004324466,-0.004026129999999999,-0.00373845,0.030538222777777773,0.0027586088706900245,0.027199359,0.03082659,0.033712678,False
33,0.017180376801349075,0.006461998355448695,-0.0038668560476907365,0.030576606388804124,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01718037675925926,0.013859670563546343,-0.003656484,0.015390685,0.03333117,0.006461998749999999,0.00014412878796735056,0.006262658,0.00644461,0.006662767,-0.003866856428571428,0.00017151223074284746,-0.004075463,-0.00388318,-0.00362385,0.03057660611111111,0.0021798508430636364,0.027558578,0.030732719999999998,0.033586362,False
34,0.017169586915148808,0.0064511934828614505,-0.003850625959011089,0.030558822424958672,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017169586944444447,0.013929705513126299,-0.003582281,0.013381055,0.03375759,0.006451193999999999,0.00012561013310637004,0.006267770000000001,0.00648144,0.006581801,-0.003850625,0.0002454240709975287,-0.00417601,-0.00389434,-0.0035723309999999998,0.030558821851851853,0.0030202204506662254,0.027340024,0.0308653,0.033865611999999996,False
35,0.0171834337932269,0.0064553044716746,-0.00380750284231672,0.0305722909369251,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01718343388888889,0.013865348107582793,-0.003499309,0.015523915,0.033503113,0.00645530475,0.0001280571322884341,0.006331048,0.0064724,0.0065802740000000005,-0.003807502142857143,0.00029769848205329625,-0.0041191529999999995,-0.0038020750000000002,-0.003437169,0.03057229074074074,0.0023896849404563556,0.027591584,0.0307139,0.033717057,False
36,0.017158303671046177,0.006469176001057182,-0.003955427330235207,0.03055010627877764,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01715830351851852,0.013913944403822836,-0.003756239,0.015063990000000001,0.033471508000000004,0.00646917575,0.00010880891144312348,0.006306516,0.006476225,0.006573416,-0.003955427857142857,0.0002325263472683893,-0.004206899,-0.0039313,-0.003713394,0.03055010629629629,0.0027608483030437613,0.027307082,0.030912645000000002,0.033739257,False
37,0.017165655027085135,0.006447686161739565,-0.003875728935752916,0.030560064843632457,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.017165655092592588,0.013909639947625483,-0.003699917,0.015042944999999999,0.033712194,0.006447686499999999,0.00011554986980845101,0.006315323,0.006458945,0.006581584,-0.003875727857142857,0.0002173260100197913,-0.004077816999999999,-0.0039076200000000005,-0.0035444649999999997,0.03056006444444444,0.002765313035098187,0.027295159000000003,0.030820470000000003,0.033935053,False
38,0.017195295766306767,0.00644719742432231,-0.0037280303992007816,0.030581416136612027,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01719529564814815,0.013848427082092062,-0.003566892,0.01549972,0.033409074000000004,0.00644719725,0.00012158970957666399,0.006301409,0.006453865,0.006574988,-0.003728030714285714,0.0001906134354230454,-0.003935353,-0.0036536,-0.0035209910000000002,0.03058141611111111,0.0022973325364474477,0.02740112,0.03076844,0.03376829,True
39,0.017160911801606907,0.0064616387374575035,-0.0038875829168111688,0.030543316405751895,0.37037037037037035,0.12962962962962962,0.5,1152.2966270225363,9.391111,9.391111513480022,15.086889,1.6065073663808254,1.000000054677239,0.01716091175925926,0.013903845714721495,-0.003639341,0.015343415000000001,0.033595593,0.00646163825,0.00017148076750597284,0.006251342,0.006482435,0.006651434,-0.0038875821428571433,0.0002748450259738223,-0.004207889,-0.00388398,-0.0035020949999999998,0.03054331648148148,0.002801044359468088,0.027316453,0.030865835,0.033812833,False
40,0.014288039970246377,0.006473531523851634,-0.0036157929914274836,0.027147210674280678,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014288039999999998,0.013526033688639243,-0.003662494,0.013263615000000001,0.030186559,0.006473531851851851,0.00016116834049543396,0.006257078,0.00647851,0.006679574000000001,-0.0036157925925925927,0.00038346527666059877,-0.004077346,-0.00358617,-0.00323979,0.02714721037037036,0.0031073335999659965,0.023755059000000002,0.02727875,0.03075684,False
41,0.014271644430663455,0.006496555093929669,-0.003685601340393229,0.027137811984558693,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014271644537037038,0.013599207920165408,-0.0037569229999999997,0.01329805,0.030544865,0.006496555185185184,0.00017435905785073325,0.006291562,0.00649112,0.00671531,-0.0036856018518518522,0.00034194138410440666,-0.00411125,-0.0036962,-0.0032858619999999996,0.02713781240740741,0.0035787732251915476,0.023373594,0.027258690000000002,0.030808655,False
42,0.014290460422240955,0.006485579026582171,-0.0036222209667370613,0.02714924181455935,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.01429046037037037,0.013545230498633837,-0.003693193,0.01319263,0.030455335,0.006485578888888888,0.00014697999053369117,0.006311268,0.00649278,0.0066486819999999995,-0.0036222211111111105,0.0003907629115928777,-0.00411938,-0.00367291,-0.003103456,0.027149241851851854,0.003258981673761205,0.023627287,0.027259105,0.030770469999999998,False
43,0.014307924547526716,0.006444324471699564,-0.003554271658428158,0.02717082268841773,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014307924629629631,0.013530838851996536,-0.0036021860000000003,0.013388635000000001,0.030388962999999998,0.0064443240740740745,0.00016436468583630923,0.006235542,0.00643709,0.00661328,-0.003554270740740741,0.000287295223419136,-0.003896816,-0.00358401,-0.0032499079999999997,0.027170822592592594,0.00319549062755928,0.023387098000000002,0.02748656,0.030912194,False
44,0.014268821836131908,0.006482693335674921,-0.0036847481956402426,0.02713867110224648,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014268822314814815,0.013547188359408177,-0.0037300349999999996,0.013303635,0.030261358,0.006482693703703703,0.000202819383235213,0.006164336,0.00654588,0.006654062,-0.0036847470370370366,0.00036803361168779355,-0.00414043,-0.00365329,-0.0031975639999999995,0.027138671296296296,0.00313912316633108,0.023826542,0.027285200000000003,0.030624713,False
45,0.014276771810621402,0.00649318098560668,-0.0036718843435847924,0.02714289530023186,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014276771666666665,0.01354777337406775,-0.003704962,0.0134189,0.030321664,0.006493180740740742,0.00017571051872908435,0.006266178,0.00650054,0.006724042,-0.0036718848148148153,0.00027112369588328146,-0.003964446,-0.00362585,-0.0033354419999999997,0.027142895370370373,0.0031820933224167565,0.023698427,0.02728349,0.030588632,False
46,0.01429261952086945,0.006464367579820419,-0.0036202196307149044,0.02716316506718614,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014292619537037036,0.013529818924059262,-0.0036794709999999997,0.013445195,0.030385999,0.00646436851851852,0.00014449235306444947,0.0062597419999999996,0.00650683,0.006592726,-0.0036202196296296293,0.00028489095379059456,-0.004003476,-0.00359376,-0.00319331,0.027163164629629637,0.0030552231174630147,0.023656437000000002,0.02724029,0.030588777,False
47,0.014271066435190374,0.006476238964857567,-0.0036741131791614757,0.027141069977532708,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014271066759259259,0.013553049596232864,-0.003685781,0.013421465,0.030310129999999998,0.006476238888888889,0.00020551894268526467,0.006203392,0.00647458,0.006716702,-0.003674112592592593,0.00033158264627102137,-0.004140374,-0.00362402,-0.003292546,0.02714107037037037,0.0032035635584316065,0.023487351,0.027299715000000002,0.030458063,False
48,0.014269508173223045,0.006448231929421826,-0.0036562003321894965,0.027143000547829924,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014269508240740738,0.013562154983588546,-0.003720391,0.013554279999999998,0.030518429,0.0064482318518518525,0.0001964624831217106,0.006187896,0.00648411,0.00665887,-0.00365619962962963,0.0002731083298088397,-0.004022342,-0.00366067,-0.003278416,0.02714300037037037,0.003290747582229304,0.023522579000000002,0.027216385000000003,0.030762731,False
49,0.014278999128590006,0.00646456279333907,-0.003655866732755989,0.027153650226888464,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014278999166666669,0.013558361845084351,-0.003808407,0.01342075,0.030363494,0.006464562962962962,0.00016373012114146443,0.006242264,0.00647378,0.006656204,-0.0036558666666666666,0.0003292709614576713,-0.004032018,-0.00370863,-0.003336398,0.027153650185185188,0.0032359985654837565,0.023480951,0.02723341,0.030627559000000002,False
50,0.014257876107662994,0.006507134004220775,-0.0037223560636116125,0.027123363245021404,0.25,0.25,0.5,1174.512230098058,9.4395,9.439500174051007,15.2205,1.6124265056411884,1.0000000184385833,0.014257876296296297,0.01358798858125594,-0.003769204,0.01326392,0.030346895999999998,0.006507134074074074,0.00014529741954985424,0.006369274,0.00648212,0.006625678,-0.0037223562962962957,0.000377129305687724,-0.004240238,-0.00369637,-0.003231498,0.0271233637037037,0.003461653892624639,0.023295038,0.027422615,0.030631943000000002,False
